#,Song,Artist,Popularity,BPM,Genres,Parent-Genres,Album,Album-Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time-Signature,Added-At,Spotify-Track-Id,Track-Id,Album-Label
2052,Last Shot,Kip Moore,57,148,"contemporary country, country, country road, modern country rock","Country, Rock",SLOWHEART,08/09/2017,03:48,49,86,0,0,38,0,30,-4,E Major,4,12/09/2023,spotify:track:6viHvc13l9A6Ua6xugpeX6,6viHvc13l9A6Ua6xugpeX6,MCA Nashville
2053,I'm To Blame,Kip Moore,54,90,"contemporary country, country, country road, modern country rock","Country, Rock",Wild Ones (Deluxe),21/08/2015,02:16,69,87,32,0,82,0,0,-5,G Major,4,12/09/2023,spotify:track:15bIuGUsLwF0gxI48HKoEd,15bIuGUsLwF0gxI48HKoEd,MCA Nashville
2054,Tennessee Boy,Kip Moore,49,82,"contemporary country, country, country road, modern country rock","Country, Rock",Room To Spare: The Acoustic Sessions,16/11/2018,03:12,65,50,18,0,62,0,10,-7,D Major,4,12/09/2023,spotify:track:2FYnwKtYoxFuL0lVH57yfG,2FYnwKtYoxFuL0lVH57yfG,MCA Nashville
2055,One Heartbeat,"Kip Moore,Ashley McBryde",49,89,"contemporary country, country, country road, modern country rock, arkansas country","Country, Rock",Damn Love,28/04/2023,03:30,54,81,9,0,44,0,10,-5,F Major,4,12/09/2023,spotify:track:27i0m7EooM8lxXDkXGnaud,27i0m7EooM8lxXDkXGnaud,MCA Nashville
2056,Red White Blue Jean American Dream,Kip Moore,49,160,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World,29/05/2020,03:00,56,75,0,0,59,0,20,-6,C Major,4,12/09/2023,spotify:track:08Es1HNCgqYvW2QezStQ7l,08Es1HNCgqYvW2QezStQ7l,MCA Nashville
2057,Wild Ones,Kip Moore,53,76,"contemporary country, country, country road, modern country rock","Country, Rock",Wild Ones (Deluxe),21/08/2015,03:21,74,56,3,0,80,0,0,-7,A#/B♭ Major,3,12/09/2023,spotify:track:59iOzvbFUg6dab7qLYj0M3,59iOzvbFUg6dab7qLYj0M3,MCA Nashville
2058,Good Life,Kip Moore,47,156,"contemporary country, country, country road, modern country rock","Country, Rock",Good Life,23/04/2021,03:11,60,96,2,0,95,0,10,-4,G Major,4,12/09/2023,spotify:track:2jxr70XvPQvuEwVkbbZ0Vw,2jxr70XvPQvuEwVkbbZ0Vw,MCA Nashville
2059,Kinda Bar,Kip Moore,48,79,"contemporary country, country, country road, modern country rock","Country, Rock",Damn Love,28/04/2023,03:16,50,88,0,0,64,0,30,-3,D Major,4,12/09/2023,spotify:track:5RVfemcSQePXO3WZMaTB5O,5RVfemcSQePXO3WZMaTB5O,MCA Nashville
2060,Hey Old Lover,Kip Moore,49,116,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World,29/05/2020,02:59,82,79,1,0,77,0,10,-5,C♯/D♭ Major,4,12/09/2023,spotify:track:1fK7NW9K4lRAk5HSDS8QFO,1fK7NW9K4lRAk5HSDS8QFO,MCA Nashville
2061,Heart's Desire,Kip Moore,49,80,"contemporary country, country, country road, modern country rock","Country, Rock",Wild Ones (Deluxe),21/08/2015,04:20,66,55,0,0,54,0,0,-9,D Major,4,12/09/2023,spotify:track:5tNEt6bEkDkYf5TQis2Xlt,5tNEt6bEkDkYf5TQis2Xlt,MCA Nashville
2062,Plead The Fifth,Kip Moore,45,168,"contemporary country, country, country road, modern country rock","Country, Rock",SLOWHEART,08/09/2017,03:22,51,84,0,0,53,0,10,-4,C Major,4,12/09/2023,spotify:track:0ic5nxX1leVHk6L7EeZPsq,0ic5nxX1leVHk6L7EeZPsq,MCA Nashville
2063,Heart On Fire,Kip Moore,46,160,"contemporary country, country, country road, modern country rock","Country, Rock",Damn Love,28/04/2023,03:30,62,75,7,0,75,0,20,-6,C Major,4,12/09/2023,spotify:track:7cqG033gsccat4P8ssuoXi,7cqG033gsccat4P8ssuoXi,MCA Nashville
2064,Wild World,Kip Moore,46,150,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World,29/05/2020,03:40,64,45,7,0,26,0,10,-9,G Major,4,12/09/2023,spotify:track:69w3Njwg4aul2tq4Hb1xWl,69w3Njwg4aul2tq4Hb1xWl,MCA Nashville
2065,That Was Us,Kip Moore,49,158,"contemporary country, country, country road, modern country rock","Country, Rock",Wild Ones (Deluxe),21/08/2015,03:59,60,68,0,0,50,0,10,-7,D Major,4,12/09/2023,spotify:track:40Cck5doYRRMAbFirn7VoH,40Cck5doYRRMAbFirn7VoH,MCA Nashville
2066,I've Been Around,Kip Moore,44,114,"contemporary country, country, country road, modern country rock","Country, Rock",SLOWHEART,08/09/2017,03:37,76,75,1,0,88,0,10,-5,F Minor,4,12/09/2023,spotify:track:2PBm3So1ycKsqjUySdEdf6,2PBm3So1ycKsqjUySdEdf6,MCA Nashville
2067,Neon Blue,Kip Moore,44,108,"contemporary country, country, country road, modern country rock","Country, Rock",Damn Love,28/04/2023,03:54,64,78,17,0,39,0,0,-5,F#/G♭ Major,3,12/09/2023,spotify:track:4nH6Csu74QfMDxkLgltjtI,4nH6Csu74QfMDxkLgltjtI,MCA Nashville
2068,Southpaw,Kip Moore,44,82,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World,29/05/2020,04:04,59,84,8,0,71,0,10,-5,A Major,4,12/09/2023,spotify:track:4TjMSZrbjPwzv3bMMbkvFa,4TjMSZrbjPwzv3bMMbkvFa,MCA Nashville
2069,Backseat,Kip Moore,48,74,"contemporary country, country, country road, modern country rock","Country, Rock",Wild Ones (Deluxe),21/08/2015,03:22,65,59,2,0,39,0,10,-7,E Major,4,12/09/2023,spotify:track:6ukTmiukMvceG5IJZOCzoy,6ukTmiukMvceG5IJZOCzoy,MCA Nashville
2070,Dirt Road,Kip Moore,46,150,"contemporary country, country, country road, modern country rock","Country, Rock",Dirt Road,01/01/2014,03:23,62,67,5,0,57,0,0,-5,C Major,4,12/09/2023,spotify:track:3l7mAAEUlVhDeTksZtW36i,3l7mAAEUlVhDeTksZtW36i,MCA Nashville
2071,Peace & Love,Kip Moore,43,105,"contemporary country, country, country road, modern country rock","Country, Rock",Damn Love,28/04/2023,02:54,67,74,5,0,54,0,10,-5,E Major,4,12/09/2023,spotify:track:3oHe258BX1wzfi7VOLU5JF,3oHe258BX1wzfi7VOLU5JF,MCA Nashville
2072,Crazy One More Time - Revisited,Kip Moore,44,119,"contemporary country, country, country road, modern country rock","Country, Rock",Crazy One More Time (Revisited),21/01/2022,03:51,67,76,3,0,25,0,0,-7,F Major,4,12/09/2023,spotify:track:0jy7nb2V8Twnk6aGz3hqCE,0jy7nb2V8Twnk6aGz3hqCE,MCA Nashville
2073,That's Alright With Me,Kip Moore,45,170,"contemporary country, country, country road, modern country rock","Country, Rock",Wild Ones (Deluxe),21/08/2015,03:36,62,72,5,0,61,0,0,-7,C Major,4,12/09/2023,spotify:track:1CWNDz7nWdroQZjji9GmAE,1CWNDz7nWdroQZjji9GmAE,MCA Nashville
2074,Love You To The Moon,Kip Moore,42,101,"contemporary country, country, country road, modern country rock","Country, Rock",Room To Spare: The Acoustic Sessions,16/11/2018,03:43,75,64,32,0,90,0,0,-6,G Major,4,12/09/2023,spotify:track:0yLrdldrWbq8U4A5ilvF6g,0yLrdldrWbq8U4A5ilvF6g,MCA Nashville
2075,Just Another Girl,Kip Moore,43,102,"contemporary country, country, country road, modern country rock","Country, Rock",SLOWHEART,08/09/2017,03:47,70,88,3,0,81,0,0,-4,E Major,4,12/09/2023,spotify:track:2ogvGwYzRy9JmkcgBdxv8H,2ogvGwYzRy9JmkcgBdxv8H,MCA Nashville
2076,Fire And Flame,Kip Moore,43,96,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World,29/05/2020,04:44,65,80,2,0,42,0,0,-8,B Major,4,12/09/2023,spotify:track:1XQdsneCUVWS7GuuHCoR1P,1XQdsneCUVWS7GuuHCoR1P,MCA Nashville
2077,How High,Kip Moore,40,85,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World (Deluxe),12/02/2021,03:38,52,66,8,0,43,10,10,-7,C♯/D♭ Minor,4,12/09/2023,spotify:track:6xOswxlgZyxD6XLNBfyzGC,6xOswxlgZyxD6XLNBfyzGC,MCA Nashville
2078,Wish It Was Me,Kip Moore,40,81,"contemporary country, country, country road, modern country rock","Country, Rock",Room To Spare: The Acoustic Sessions,16/11/2018,03:20,68,82,33,0,33,0,20,-7,C Major,4,12/09/2023,spotify:track:4nK7qsMGJMiuXQ1znFrA2H,4nK7qsMGJMiuXQ1znFrA2H,MCA Nashville
2079,Don't Go Changing,Kip Moore,43,100,"contemporary country, country, country road, modern country rock","Country, Rock",Don't Go Changing,30/10/2020,03:27,69,75,0,0,46,0,0,-6,C Major,4,12/09/2023,spotify:track:7L3JMPBLzzVdEeYRnHLI4d,7L3JMPBLzzVdEeYRnHLI4d,MCA Nashville
2080,My Kind,Kip Moore,39,147,"contemporary country, country, country road, modern country rock","Country, Rock",Underground,28/10/2016,03:22,82,75,3,0,96,10,10,-8,E Major,4,12/09/2023,spotify:track:7p585OkQzhajzyAdwwrsmG,7p585OkQzhajzyAdwwrsmG,MCA Nashville
2081,Midnight Slow Dance,Kip Moore,39,130,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World (Deluxe),12/02/2021,03:13,63,82,0,0,33,0,10,-5,B Minor,4,12/09/2023,spotify:track:5DM0ta8OrHRG6t6r4hDf3J,5DM0ta8OrHRG6t6r4hDf3J,MCA Nashville
2082,It Ain't California,Kip Moore,40,120,"contemporary country, country, country road, modern country rock","Country, Rock",Room To Spare: The Acoustic Sessions,16/11/2018,04:13,69,60,36,0,58,0,10,-5,A#/B♭ Major,4,12/09/2023,spotify:track:45B48jc5JZp7yLZdVGjJSo,45B48jc5JZp7yLZdVGjJSo,MCA Nashville
2083,Everything But You,Kip Moore,40,94,"contemporary country, country, country road, modern country rock","Country, Rock",Up All Night,01/01/2012,03:56,57,72,3,0,32,0,30,-6,A#/B♭ Major,4,12/09/2023,spotify:track:5xTfBHpJTpPk5Wk1RnEe3M,5xTfBHpJTpPk5Wk1RnEe3M,MCA Nashville
2084,Young Love,Kip Moore,43,166,"contemporary country, country, country road, modern country rock","Country, Rock",Young Love,01/01/2013,04:41,42,62,0,0,22,0,10,-6,C Major,4,12/09/2023,spotify:track:1jU8PY3PkrH9CyySlwjb3F,1jU8PY3PkrH9CyySlwjb3F,MCA Nashville
2085,Janie Blu,Kip Moore,36,154,"contemporary country, country, country road, modern country rock","Country, Rock",Wild World (Deluxe),12/02/2021,04:02,53,68,4,0,10,0,10,-6,D Major,4,12/09/2023,spotify:track:0RTZFlT73RkqJT6Z5sOmgA,0RTZFlT73RkqJT6Z5sOmgA,MCA Nashville
2086,Come Home With You,Kip Moore,39,176,"contemporary country, country, country road, modern country rock","Country, Rock",Room To Spare: The Acoustic Sessions,16/11/2018,03:24,51,72,44,0,45,0,10,-8,D Major,4,12/09/2023,spotify:track:34lhIb4fwygOoHtR2G7k7R,34lhIb4fwygOoHtR2G7k7R,MCA Nashville
2087,Reckless (Still Growin' Up),Kip Moore,40,158,"contemporary country, country, country road, modern country rock","Country, Rock",Up All Night,01/01/2012,04:36,61,77,6,0,81,0,10,-6,F#/G♭ Major,4,12/09/2023,spotify:track:03XCbxTcOKkjVZJE6Q4bN1,03XCbxTcOKkjVZJE6Q4bN1,MCA Nashville
2088,Mary Was The Marrying Kind,Kip Moore,39,174,"contemporary country, country, country road, modern country rock","Country, Rock",Up All Night (Deluxe),16/02/2015,03:34,47,78,7,0,25,0,10,-5,D Major,4,12/09/2023,spotify:track:6oIFRL4XlhR20wgvwR8xwQ,6oIFRL4XlhR20wgvwR8xwQ,MCA Nashville
2089,Drive Me Crazy,Kip Moore,38,114,"contemporary country, country, country road, modern country rock","Country, Rock",Up All Night,01/01/2012,04:04,62,77,1,0,52,0,10,-4,A#/B♭ Major,4,12/09/2023,spotify:track:6Dl6DO6suOgn7sJjR8G8S1,6Dl6DO6suOgn7sJjR8G8S1,MCA Nashville
2090,Buy Dirt,"Jordan Davis,Luke Bryan",83,178,"contemporary country, country road, country",Country,Buy Dirt,21/05/2021,02:47,59,56,64,0,44,0,0,-7,E Major,4,12/09/2023,spotify:track:69AIpwGNLxr4qS1X5ynx60,69AIpwGNLxr4qS1X5ynx60,MCA Nashville
2091,But I Got A Beer In My Hand,Luke Bryan,74,208,"contemporary country, country, country road",Country,But I Got A Beer In My Hand,05/05/2023,02:56,40,79,1,0,61,0,10,-4,D Major,4,12/09/2023,spotify:track:3jhV8I9sIPXsjPs2ZOnSaf,3jhV8I9sIPXsjPs2ZOnSaf,Capitol Records Nashville
2092,Country Girl (Shake It For Me),Luke Bryan,80,106,"contemporary country, country, country road",Country,Tailgates & Tanlines,01/01/2011,03:45,65,90,3,0,67,0,0,-5,D Major,4,12/09/2023,spotify:track:0JbSghVDghtFEurrSO8JrC,0JbSghVDghtFEurrSO8JrC,Capitol Nashville
2093,Play It Again,Luke Bryan,78,144,"contemporary country, country, country road",Country,Crash My Party,01/01/2013,03:46,51,89,9,0,60,0,0,-3,B Major,4,12/09/2023,spotify:track:03fT3OHB9KyMtGMt2zwqCT,03fT3OHB9KyMtGMt2zwqCT,Capitol Records Nashville
2094,This Is How We Roll,"Florida Georgia Line,Luke Bryan",73,132,"contemporary country, country, country pop, country road, modern country rock","Country, Rock",Here's To The Good Times...This Is How We Roll,01/01/2013,03:40,56,93,2,0,72,0,40,-3,G#/A♭ Major,4,12/09/2023,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,2TR7A4ulH9R1PNwMyd8o8U,Big Machine Label Group
2095,Rain Is A Good Thing,Luke Bryan,71,108,"contemporary country, country, country road",Country,Doin' My Thing,01/01/2009,02:56,62,93,11,0,52,0,30,-5,B Minor,4,12/09/2023,spotify:track:1YhFtqwcN138S6ng3MT1nN,1YhFtqwcN138S6ng3MT1nN,Capitol Nashville
2096,Kiss Tomorrow Goodbye,Luke Bryan,74,115,"contemporary country, country, country road",Country,Tailgates & Tanlines,01/01/2011,03:23,57,94,1,0,58,0,30,-3,F Minor,4,12/09/2023,spotify:track:3loYYWdPlLiUCq1jiSPfT6,3loYYWdPlLiUCq1jiSPfT6,Capitol Nashville
2097,That's My Kind Of Night,Luke Bryan,76,110,"contemporary country, country, country road",Country,Crash My Party,01/01/2013,03:10,66,75,6,0,88,0,10,-3,G Major,4,12/09/2023,spotify:track:5HGibWoxnkYSkl6mHmAlOE,5HGibWoxnkYSkl6mHmAlOE,Capitol Records Nashville
2098,One Margarita,Luke Bryan,69,90,"contemporary country, country, country road",Country,Born Here Live Here Die Here,07/08/2020,03:13,64,84,10,0,74,0,10,-5,A Major,4,12/09/2023,spotify:track:1Y3TlYJNhIa7k4YAvFkJAB,1Y3TlYJNhIa7k4YAvFkJAB,Capitol Records Nashville
2099,Kick The Dust Up,Luke Bryan,69,172,"contemporary country, country, country road",Country,Kill The Lights (Deluxe),07/08/2015,03:10,60,86,20,0,82,0,0,-2,C♯/D♭ Major,4,12/09/2023,spotify:track:5g15o2Sm55Hn9ShK5yEXgp,5g15o2Sm55Hn9ShK5yEXgp,Capitol Records Nashville
2100,I Don't Want This Night To End,Luke Bryan,73,112,"contemporary country, country, country road",Country,Tailgates & Tanlines,01/01/2011,03:39,62,73,3,0,38,0,20,-4,A Minor,4,12/09/2023,spotify:track:7c1KTn1z8Gw8ouYdcF4qaG,7c1KTn1z8Gw8ouYdcF4qaG,Capitol Nashville
2101,"Sunrise, Sunburn, Sunset",Luke Bryan,67,160,"contemporary country, country, country road",Country,What Makes You Country,08/12/2017,03:36,47,90,19,0,72,0,20,-2,A Major,4,12/09/2023,spotify:track:53yTYusPQJ1AApL1hi0Dnc,53yTYusPQJ1AApL1hi0Dnc,Capitol Records Nashville
2102,Knockin' Boots,Luke Bryan,69,132,"contemporary country, country, country road",Country,Born Here Live Here Die Here,07/08/2020,03:20,73,68,13,0,64,20,30,-4,D Major,4,12/09/2023,spotify:track:2opQESZb7JsRKCvWMBPeuv,2opQESZb7JsRKCvWMBPeuv,Capitol Records Nashville
2103,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,68,77,"contemporary country, country, country road",Country,Kill The Lights (Deluxe),07/08/2015,04:38,54,81,14,0,40,0,10,-4,C Major,4,12/09/2023,spotify:track:0dbzWSYpMcRtwjI1S7Pkql,0dbzWSYpMcRtwjI1S7Pkql,Capitol Records Nashville
2104,Drunk On You,Luke Bryan,68,144,"contemporary country, country, country road",Country,Tailgates & Tanlines,01/01/2011,03:33,56,87,18,0,47,0,10,-4,A Major,4,12/09/2023,spotify:track:3kv6omImmKEfOVJWjstusF,3kv6omImmKEfOVJWjstusF,Capitol Nashville
2105,Drink A Beer,Luke Bryan,68,78,"contemporary country, country, country road",Country,Crash My Party,01/01/2013,03:22,48,43,84,0,30,0,20,-8,G#/A♭ Major,4,12/09/2023,spotify:track:1PoGWZbJPGmViVi7CYbDUK,1PoGWZbJPGmViVi7CYbDUK,Capitol Records Nashville
2106,Southern and Slow,Luke Bryan,65,152,"contemporary country, country, country road",Country,Southern and Slow,11/08/2023,03:07,50,77,4,0,50,0,0,-6,F#/G♭ Minor,4,12/09/2023,spotify:track:5tAoi3TfoWB4esWc5hlLJ8,5tAoi3TfoWB4esWc5hlLJ8,Capitol Records Nashville
2107,Most People Are Good,Luke Bryan,65,150,"contemporary country, country, country road",Country,What Makes You Country,08/12/2017,03:41,59,73,18,0,58,0,10,-6,G#/A♭ Major,4,12/09/2023,spotify:track:79LAFAkR1ATb4iIQvZuCL0,79LAFAkR1ATb4iIQvZuCL0,Capitol Records Nashville
2108,Do I,Luke Bryan,65,138,"contemporary country, country, country road",Country,Doin' My Thing,01/01/2009,03:59,58,69,26,0,30,0,10,-5,A Major,4,12/09/2023,spotify:track:7A5CReD6yWe0rrkJym34QI,7A5CReD6yWe0rrkJym34QI,Capitol Nashville
2109,Waves,Luke Bryan,62,136,"contemporary country, country, country road",Country,Born Here Live Here Die Here (Deluxe Edition),09/04/2021,03:48,49,77,6,0,37,0,10,-4,C♯/D♭ Major,4,12/09/2023,spotify:track:027269uzraETHuoG6aMs6a,027269uzraETHuoG6aMs6a,Capitol Records Nashville
2110,Crash My Party,Luke Bryan,65,144,"contemporary country, country, country road",Country,Crash My Party,01/01/2013,03:54,53,82,3,0,41,0,20,-4,G Major,4,12/09/2023,spotify:track:6GBUsjHfZuweYf5lQEz6mP,6GBUsjHfZuweYf5lQEz6mP,Capitol Records Nashville
2111,Light It Up,Luke Bryan,65,130,"contemporary country, country, country road",Country,What Makes You Country,08/12/2017,02:57,61,93,13,0,74,0,10,-3,F#/G♭ Minor,4,12/09/2023,spotify:track:5w3NgfV8v1nNZFLUBlGHIL,5w3NgfV8v1nNZFLUBlGHIL,Capitol Records Nashville
2112,The Only Way I Know (with Luke Bryan and Eric Church),"Jason Aldean,Luke Bryan,Eric Church",62,183,"contemporary country, country, country road, modern country rock","Country, Rock",Night Train,16/10/2012,03:13,51,80,23,0,61,0,10,-4,G Major,4,12/09/2023,spotify:track:0h3DPHckCUqcWswjVMvdE9,0h3DPHckCUqcWswjVMvdE9,Broken Bow Records
2113,Country On,Luke Bryan,61,156,"contemporary country, country, country road",Country,Country On,01/07/2022,03:56,52,75,17,0,52,0,0,-5,F Major,4,12/09/2023,spotify:track:1tRxwf8Q0AcshfHuaD86Yt,1tRxwf8Q0AcshfHuaD86Yt,Capitol Records Nashville
2114,All My Friends Say,Luke Bryan,62,117,"contemporary country, country, country road",Country,I'll Stay Me,01/01/2007,04:02,68,90,4,0,96,0,10,-4,A Major,4,12/09/2023,spotify:track:539dFCMA8lfEElDPgGpcIB,539dFCMA8lfEElDPgGpcIB,Capitol Nashville
2115,Roller Coaster,Luke Bryan,62,108,"contemporary country, country, country road",Country,Crash My Party,01/01/2013,04:19,60,79,3,0,27,0,10,-4,G#/A♭ Major,4,12/09/2023,spotify:track:5r00wpsojd4mBYaQFDvni7,5r00wpsojd4mBYaQFDvni7,Capitol Records Nashville
2116,What Makes You Country,Luke Bryan,61,160,"contemporary country, country, country road",Country,What Makes You Country,08/12/2017,03:55,52,95,1,0,75,0,10,-2,C Major,4,12/09/2023,spotify:track:3bDXhWsPiFTHtrsMg5faL2,3bDXhWsPiFTHtrsMg5faL2,Capitol Records Nashville
2117,Move,Luke Bryan,61,104,"contemporary country, country, country road",Country,Kill The Lights (Deluxe),07/08/2015,03:47,57,94,1,0,80,0,0,-1,F Minor,4,12/09/2023,spotify:track:6qoH2pKeEibNUG1pnJIjmZ,6qoH2pKeEibNUG1pnJIjmZ,Capitol Records Nashville
2118,Down To One,Luke Bryan,60,94,"contemporary country, country, country road",Country,Born Here Live Here Die Here,07/08/2020,03:41,62,78,36,0,55,0,10,-4,G#/A♭ Major,4,12/09/2023,spotify:track:6QpZSfLid1YZ6c01BvB5jH,6QpZSfLid1YZ6c01BvB5jH,Capitol Records Nashville
2119,I See You,Luke Bryan,60,130,"contemporary country, country, country road",Country,Crash My Party,01/01/2013,03:05,66,82,8,0,71,0,0,-3,F#/G♭ Major,4,12/09/2023,spotify:track:3Z3D2hnbZnveVhTuOifJyt,3Z3D2hnbZnveVhTuOifJyt,Capitol Records Nashville
2120,Someone Else Calling You Baby,Luke Bryan,59,115,"contemporary country, country, country road",Country,Doin' My Thing,01/01/2009,03:49,50,92,5,0,35,0,0,-4,G#/A♭ Major,4,12/09/2023,spotify:track:7DkzLcSXS4KhSvbvIJja3M,7DkzLcSXS4KhSvbvIJja3M,Capitol Nashville
2121,Strip It Down,Luke Bryan,61,138,"contemporary country, country, country road",Country,Kill The Lights (Deluxe),07/08/2015,04:01,63,88,38,0,71,0,0,-4,A Major,4,12/09/2023,spotify:track:5XFu5S1vBY7sNHlheCapOz,5XFu5S1vBY7sNHlheCapOz,Capitol Records Nashville
2122,Straight To Hell,"Darius Rucker,Jason Aldean,Luke Bryan,Charles Kelley",57,115,"black americana, contemporary country, country, country road, modern country rock, country pop","Country, Rock",When Was The Last Time,20/10/2017,04:13,58,82,4,0,44,0,70,-4,F Major,4,12/09/2023,spotify:track:408JSy42j9aL8EMO9sPsYb,408JSy42j9aL8EMO9sPsYb,Capitol Records Nashville
2123,Take My Drunk Ass Home,Luke Bryan,55,118,"contemporary country, country, country road",Country,Spring Break...Here To Party,01/01/2013,03:22,64,86,12,0,78,0,30,-4,D Major,3,12/09/2023,spotify:track:5N3S6ppQkYlWLd0WuOJUYz,5N3S6ppQkYlWLd0WuOJUYz,EMI
2124,What She Wants Tonight,Luke Bryan,55,170,"contemporary country, country, country road",Country,What She Wants Tonight,24/10/2019,03:06,48,90,6,0,72,0,10,-4,G#/A♭ Minor,4,12/09/2023,spotify:track:5M3v6frAiTyqenNAeQVcxC,5M3v6frAiTyqenNAeQVcxC,Capitol Records Nashville
2125,Home Alone Tonight,"Luke Bryan,Karen Fairchild",58,162,"contemporary country, country, country road, ",Country,Kill The Lights (Deluxe),07/08/2015,03:10,50,97,8,0,50,10,0,-1,G#/A♭ Major,4,12/09/2023,spotify:track:0RE8WWlaCQM6M4XHUK3u7b,0RE8WWlaCQM6M4XHUK3u7b,Capitol Records Nashville
2126,Up,Luke Bryan,51,176,"contemporary country, country, country road",Country,Born Here Live Here Die Here (Deluxe Edition),09/04/2021,03:03,43,49,30,0,22,0,10,-7,D#/E♭ Major,4,12/09/2023,spotify:track:1GOMHxclGDvkcODCfYuuje,1GOMHxclGDvkcODCfYuuje,Capitol Records Nashville
2127,Games,Luke Bryan,54,158,"contemporary country, country, country road",Country,Spring Break...Checkin' Out,10/03/2015,02:56,52,91,19,0,84,10,10,-3,G#/A♭ Minor,4,12/09/2023,spotify:track:085lgcfCstjd3AjWDAt2OX,085lgcfCstjd3AjWDAt2OX,Capitol Records Nashville
2128,Where the Country Girls At (feat. Luke Bryan & Pitbull),"Trace Adkins,Luke Bryan,Pitbull",55,152,"contemporary country, country, country road, dance pop, miami hip hop, pop","Country, Pop",The Way I Wanna Go,27/08/2021,03:30,57,93,11,0,71,10,10,-5,B Minor,4,12/09/2023,spotify:track:0JyWUiuuPeiTfdQiAyikVo,0JyWUiuuPeiTfdQiAyikVo,Verge Records Nashville
